mid_price,mid_price_mkt,mid_price_vmap,mid_price_wt,imbalance,delta,timestamp
48855500.0,48855816.333385244,48861776.4486991,48853500.0,16490.46146992594,-1.598488137142457,2023-11-15 01:51:06.225533
48855500.0,48855814.098155074,48874726.3086469,48869500.0,17483.321037121117,-4.17211469940953,2023-11-15 01:51:07.225533
48855500.0,48855812.80908562,48873915.59711461,48863500.0,19089.822520002723,-1.6265890825252813,2023-11-15 01:51:08.225534
48855500.0,48855167.098998,48870082.37141581,48857500.0,13848.031781077385,-0.7401058834046941,2023-11-15 01:51:09.225535
48855500.0,48855167.098998,48871833.18249067,48857500.0,18814.50370851159,0.6252132117322597,2023-11-15 01:51:10.225535
48855500.0,48855167.098998,48868831.466412395,48870500.0,21803.57473502308,-0.3443041444374093,2023-11-15 01:51:11.225535
48855500.0,48855166.14005635,48864329.364295624,48863500.0,17820.476130999625,-0.10107668822842897,2023-11-15 01:51:12.225535
48855500.0,48855166.14005635,48864361.4089438,48865000.0,17960.755672045052,1.7191982343556318,2023-11-15 01:51:13.225535
48855500.0,48855166.14005635,48864361.4089438,48865000.0,17960.755672045052,0.7724855617551726,2023-11-15 01:51:14.225535
48855500.0,48855166.14005635,48867927.19594113,48865000.0,16688.444722905755,-0.698032497110424,2023-11-15 01:51:15.225535
48855500.0,48855166.14005635,48867879.19343962,48865500.0,19051.379999257624,1.6575109928763752,2023-11-15 01:51:16.225535
48855500.0,48855166.14005635,48872046.07574879,48866500.0,19107.313060604036,-0.22982148992679063,2023-11-15 01:51:17.225536
48855500.0,48855166.14005635,48868923.22857958,48870500.0,22171.99577563256,0.8675058154857892,2023-11-15 01:51:18.225537
48855500.0,48855269.26646374,48868341.14530911,48870000.0,19608.83432482928,2.022214936660071,2023-11-15 01:51:19.225537
48855500.0,48855270.778119095,48868593.50072156,48870500.0,19210.871212758124,1.6655242213179688,2023-11-15 01:51:20.225537
48855500.0,48855303.78286843,48868433.904281296,48870500.0,19280.36904347688,2.3893786286473118,2023-11-15 01:51:21.225538
48855500.0,48855303.78286843,48868433.904281296,48870500.0,19280.36904347688,1.073617024093924,2023-11-15 01:51:22.225538
48855500.0,48855303.78286843,48868466.3970927,48867000.0,17697.528030358255,-0.5176459034245691,2023-11-15 01:51:23.225539
48855500.0,48855303.78286843,48868465.9841627,48867000.0,17701.150046139956,0.7009656884908472,2023-11-15 01:51:24.225540
48855500.0,48855356.89853239,48868973.31878591,48867000.0,17944.31775934249,2.7667006074769818,2023-11-15 01:51:25.225541
48855500.0,48855356.89853239,48868940.69836752,48870500.0,19547.69342968613,1.980019937206034,2023-11-15 01:51:26.225541
48855500.0,48855358.00267812,48868935.10676134,48870500.0,19549.78203227371,1.8361457734963365,2023-11-15 01:51:27.225542
48855500.0,48855358.00267812,48868935.10676134,48870500.0,19549.78203227371,0.8250334783733234,2023-11-15 01:51:28.225542
48855500.0,48855358.31026491,48872574.2600732,48870500.0,21898.416480705142,-0.7159555937692172,2023-11-15 01:51:29.225542
48855500.0,48855318.95380715,48868674.98775731,48870000.0,17991.01139318198,-0.2917214062382789,2023-11-15 01:51:30.225543
48855500.0,48855318.95380715,48868674.98775731,48870000.0,17991.01139318198,-0.13107887727586498,2023-11-15 01:51:31.225544
48855500.0,48855343.23121292,48868501.23680917,48870500.0,19454.278413809836,1.8705543962899767,2023-11-15 01:51:32.225544
48855500.0,48855343.23121292,48868501.23680917,48870500.0,19454.278413809836,0.84049426920989,2023-11-15 01:51:33.225544
48855500.0,48855386.11164875,48868723.38609892,48870500.0,19626.53922265768,1.2138268591606631,2023-11-15 01:51:34.225545
48855500.0,48855381.152537584,48868753.00137974,48870500.0,19614.28453192115,-1.388294097938922,2023-11-15 01:51:35.225546
48855500.0,48855381.152537584,48868753.00137974,48870500.0,19614.28453192115,-0.6238007489169483,2023-11-15 01:51:36.225546
48855500.0,48855318.48155637,48869069.50374004,48870500.0,19494.476677797735,-2.581449804844994,2023-11-15 01:51:37.225546
48855500.0,48855317.03517547,48869076.27810775,48870500.0,19491.64913945645,-1.8871502146191719,2023-11-15 01:51:38.225546
48855500.0,48855317.03517547,48869174.59857616,48870500.0,20453.81471771747,0.15817826600625956,2023-11-15 01:51:39.225546
48855500.0,48855322.77199283,48864937.252007626,48870500.0,19608.817909881473,0.9081386613893278,2023-11-15 01:51:40.225547
48855500.0,48855322.77199283,48864933.07122901,48870500.0,19611.110968492925,0.4825986462592091,2023-11-15 01:51:41.225547
48855500.0,48855316.539019145,48864953.5439923,48870500.0,19599.48832050711,-0.6683141785296107,2023-11-15 01:51:42.225547
48855500.0,48855303.82565749,48865126.839600526,48864000.0,17169.821756333113,-2.169933377407338,2023-11-15 01:51:43.225548
48855500.0,48855297.83832121,48865147.85778389,48859500.0,14122.448456250131,-6.788619756601518,2023-11-15 01:51:44.225549
48855500.0,48855286.325109534,48859241.75130961,48859500.0,13057.149329662323,-3.669266118365244,2023-11-15 01:51:45.225551
48855500.0,48855284.1507724,48859244.46279203,48859500.0,13053.387362085283,-2.9880004893850716,2023-11-15 01:51:46.225552
48855500.0,48855284.1507724,48862187.41826079,48864000.0,15445.323951385915,-2.281232122732974,2023-11-15 01:51:47.225552
48855500.0,48855284.1507724,48862187.41826079,48864000.0,15445.323951385915,-3.182226942710002,2023-11-15 01:51:48.225553
48855500.0,48855277.836836696,48862405.66256932,48861000.0,13239.904985368252,-3.0464905827685564,2023-11-15 01:51:49.225554
48855500.0,48855277.836836696,48862197.301694386,48864000.0,15435.681659258902,-0.3286812330761517,2023-11-15 01:51:50.225555
