type,transaction_date,price,units_traded,total,count,timestamp
1,2023-11-15 01:45:46,48892013,0.02045325,999535,2,2023-11-15 01:45:47.225340
0,0,0,0.0,0,0,2023-11-15 01:45:48.225341
0,0,0,0.0,0,0,2023-11-15 01:45:49.225341
0,2023-11-15 01:45:49,48924000,0.00020439,9999,1,2023-11-15 01:45:50.225341
0,0,0,0.0,0,0,2023-11-15 01:45:51.225341
0,0,0,0.0,0,0,2023-11-15 01:45:52.225341
0,0,0,0.0,0,0,2023-11-15 01:45:53.225342
0,0,0,0.0,0,0,2023-11-15 01:45:54.225343
0,0,0,0.0,0,0,2023-11-15 01:45:55.225344
0,0,0,0.0,0,0,2023-11-15 01:45:56.225344
0,0,0,0.0,0,0,2023-11-15 01:45:57.225345
0,0,0,0.0,0,0,2023-11-15 01:45:58.225345
0,0,0,0.0,0,0,2023-11-15 01:45:59.225345
1,2023-11-15 01:46:00,48891294,0.22436934,7735179,12,2023-11-15 01:46:00.225346
0,0,0,0.0,0,0,2023-11-15 01:46:01.225347
0,0,0,0.0,0,0,2023-11-15 01:46:02.225347
0,2023-11-15 01:46:02,48924000,0.00036791,17999,1,2023-11-15 01:46:03.225347
1,2023-11-15 01:46:04,48892000,0.05272789,2577971,1,2023-11-15 01:46:04.225348
0,2023-11-15 01:46:04,48924000,0.00175183,85706,1,2023-11-15 01:46:05.225349
0,0,0,0.0,0,0,2023-11-15 01:46:06.225349
0,0,0,0.0,0,0,2023-11-15 01:46:07.225349
0,0,0,0.0,0,0,2023-11-15 01:46:08.225349
0,0,0,0.0,0,0,2023-11-15 01:46:09.225349
0,0,0,0.0,0,0,2023-11-15 01:46:10.225349
0,2023-11-15 01:46:11,48919000,0.00409064,200110,1,2023-11-15 01:46:11.225350
0,0,0,0.0,0,0,2023-11-15 01:46:12.225351
0,0,0,0.0,0,0,2023-11-15 01:46:13.225351
1,2023-11-15 01:46:13,48892000,0.04072243,1991001,1,2023-11-15 01:46:14.225351
0,0,0,0.0,0,0,2023-11-15 01:46:15.225352
0,0,0,0.0,0,0,2023-11-15 01:46:16.225352
0,2023-11-15 01:46:15,48903999,0.03,800352,2,2023-11-15 01:46:17.225353
0,2023-11-15 01:46:17,48914000,0.00122664,59999,1,2023-11-15 01:46:18.225353
0,0,0,0.0,0,0,2023-11-15 01:46:19.225353
0,0,0,0.0,0,0,2023-11-15 01:46:20.225354
0,0,0,0.0,0,0,2023-11-15 01:46:21.225355
0,0,0,0.0,0,0,2023-11-15 01:46:22.225356
0,0,0,0.0,0,0,2023-11-15 01:46:23.225356
0,2023-11-15 01:46:23,48913000,0.00061333,29999,1,2023-11-15 01:46:24.225357
0,0,0,0.0,0,0,2023-11-15 01:46:25.225357
0,0,0,0.0,0,0,2023-11-15 01:46:26.225357
0,0,0,0.0,0,0,2023-11-15 01:46:27.225358
0,0,0,0.0,0,0,2023-11-15 01:46:28.225359
0,0,0,0.0,0,0,2023-11-15 01:46:29.225360
0,0,0,0.0,0,0,2023-11-15 01:46:30.225360
0,0,0,0.0,0,0,2023-11-15 01:46:31.225361
0,0,0,0.0,0,0,2023-11-15 01:46:32.225361
0,0,0,0.0,0,0,2023-11-15 01:46:33.225362
0,0,0,0.0,0,0,2023-11-15 01:46:34.225363
0,0,0,0.0,0,0,2023-11-15 01:46:35.225364
0,2023-11-15 01:46:35,48913000,0.10937291,5349757,1,2023-11-15 01:46:36.225365
1,2023-11-15 01:46:37,48913000,0.00926532,453194,1,2023-11-15 01:46:37.225366
0,0,0,0.0,0,0,2023-11-15 01:46:38.225367
0,0,0,0.0,0,0,2023-11-15 01:46:39.225368
0,0,0,0.0,0,0,2023-11-15 01:46:40.225369
1,2023-11-15 01:46:40,48913000,0.01510055,551225,2,2023-11-15 01:46:41.225370
0,0,0,0.0,0,0,2023-11-15 01:46:42.225371
1,2023-11-15 01:46:42,48913000,0.00360708,176433,1,2023-11-15 01:46:43.225372
0,0,0,0.0,0,0,2023-11-15 01:46:44.225373
0,0,0,0.0,0,0,2023-11-15 01:46:45.225373
0,0,0,0.0,0,0,2023-11-15 01:46:46.225373
0,0,0,0.0,0,0,2023-11-15 01:46:47.225373
0,2023-11-15 01:46:48,48923000,0.0028317,138535,1,2023-11-15 01:46:48.225373
0,0,0,0.0,0,0,2023-11-15 01:46:49.225374
0,0,0,0.0,0,0,2023-11-15 01:46:50.225375
0,0,0,0.0,0,0,2023-11-15 01:46:51.225375
0,0,0,0.0,0,0,2023-11-15 01:46:52.225376
0,0,0,0.0,0,0,2023-11-15 01:46:53.225376
1,2023-11-15 01:46:53,48912999,0.17167183,1145907,3,2023-11-15 01:46:54.225377
1,2023-11-15 01:46:55,48913000,0.06384013,1495615,3,2023-11-15 01:46:55.225378
0,0,0,0.0,0,0,2023-11-15 01:46:56.225378
1,2023-11-15 01:46:56,48913000,0.0029,141847,1,2023-11-15 01:46:57.225378
0,0,0,0.0,0,0,2023-11-15 01:46:58.225379
1,2023-11-15 01:46:58,48913000,0.4953108499999999,3514722,4,2023-11-15 01:46:59.225379
1,2023-11-15 01:46:59,48913000,0.02047262,352309,2,2023-11-15 01:47:00.225380
1,2023-11-15 01:47:00,48913000,0.1675000099999999,2077433,4,2023-11-15 01:47:01.225381
0,0,0,0.0,0,0,2023-11-15 01:47:02.225382
0,0,0,0.0,0,0,2023-11-15 01:47:03.225382
0,0,0,0.0,0,0,2023-11-15 01:47:04.225382
0,0,0,0.0,0,0,2023-11-15 01:47:05.225383
0,0,0,0.0,0,0,2023-11-15 01:47:06.225383
0,0,0,0.0,0,0,2023-11-15 01:47:07.225383
0,0,0,0.0,0,0,2023-11-15 01:47:08.225383
0,0,0,0.0,0,0,2023-11-15 01:47:09.225384
0,0,0,0.0,0,0,2023-11-15 01:47:10.225385
0,0,0,0.0,0,0,2023-11-15 01:47:11.225385
0,0,0,0.0,0,0,2023-11-15 01:47:12.225385
0,0,0,0.0,0,0,2023-11-15 01:47:13.225385
0,0,0,0.0,0,0,2023-11-15 01:47:14.225385
0,0,0,0.0,0,0,2023-11-15 01:47:15.225393
0,0,0,0.0,0,0,2023-11-15 01:47:16.225393
0,0,0,0.0,0,0,2023-11-15 01:47:17.225393
0,2023-11-15 01:47:17,48922999,0.10866864,5240438,2,2023-11-15 01:47:18.225394
0,0,0,0.0,0,0,2023-11-15 01:47:19.225394
0,0,0,0.0,0,0,2023-11-15 01:47:20.225395
0,0,0,0.0,0,0,2023-11-15 01:47:21.225396
0,0,0,0.0,0,0,2023-11-15 01:47:22.225396
1,2023-11-15 01:47:22,48913000,0.0043999999999999,212049,2,2023-11-15 01:47:23.225397
0,0,0,0.0,0,0,2023-11-15 01:47:24.225397
0,0,0,0.0,0,0,2023-11-15 01:47:25.225398
0,0,0,0.0,0,0,2023-11-15 01:47:26.225399
0,0,0,0.0,0,0,2023-11-15 01:47:27.225400
0,2023-11-15 01:47:27,48923000,0.00059074,28900,1,2023-11-15 01:47:28.225400
0,0,0,0.0,0,0,2023-11-15 01:47:29.225400
0,0,0,0.0,0,0,2023-11-15 01:47:30.225400
1,2023-11-15 01:47:30,48913000,0.0053,12338,2,2023-11-15 01:47:31.225400
1,2023-11-15 01:47:31,48913000,6.336e-05,3099,1,2023-11-15 01:47:32.225400
0,0,0,0.0,0,0,2023-11-15 01:47:33.225400
0,0,0,0.0,0,0,2023-11-15 01:47:34.225401
0,2023-11-15 01:47:34,48913000,0.003,146739,1,2023-11-15 01:47:35.225401
0,0,0,0.0,0,0,2023-11-15 01:47:36.225402
0,0,0,0.0,0,0,2023-11-15 01:47:37.225403
0,0,0,0.0,0,0,2023-11-15 01:47:38.225403
0,0,0,0.0,0,0,2023-11-15 01:47:39.225403
0,0,0,0.0,0,0,2023-11-15 01:47:40.225403
0,0,0,0.0,0,0,2023-11-15 01:47:41.225403
0,0,0,0.0,0,0,2023-11-15 01:47:42.225404
0,0,0,0.0,0,0,2023-11-15 01:47:43.225404
0,0,0,0.0,0,0,2023-11-15 01:47:44.225405
0,0,0,0.0,0,0,2023-11-15 01:47:45.225406
0,0,0,0.0,0,0,2023-11-15 01:47:46.225407
0,2023-11-15 01:47:46,48912045,0.005,32551,4,2023-11-15 01:47:47.225407
0,2023-11-15 01:47:48,48913000,0.00029108,14237,1,2023-11-15 01:47:48.225408
0,2023-11-15 01:47:48,48912999,0.04495564,2198915,1,2023-11-15 01:47:49.225408
0,0,0,0.0,0,0,2023-11-15 01:47:50.225409
0,0,0,0.0,0,0,2023-11-15 01:47:51.225409
0,0,0,0.0,0,0,2023-11-15 01:47:52.225410
0,0,0,0.0,0,0,2023-11-15 01:47:53.225411
0,0,0,0.0,0,0,2023-11-15 01:47:54.225411
0,0,0,0.0,0,0,2023-11-15 01:47:55.225411
0,0,0,0.0,0,0,2023-11-15 01:47:56.225411
0,0,0,0.0,0,0,2023-11-15 01:47:57.225411
0,0,0,0.0,0,0,2023-11-15 01:47:58.225412
0,0,0,0.0,0,0,2023-11-15 01:47:59.225412
0,0,0,0.0,0,0,2023-11-15 01:48:00.225412
0,0,0,0.0,0,0,2023-11-15 01:48:01.225412
0,0,0,0.0,0,0,2023-11-15 01:48:02.225413
0,0,0,0.0,0,0,2023-11-15 01:48:03.225414
0,0,0,0.0,0,0,2023-11-15 01:48:04.225415
0,0,0,0.0,0,0,2023-11-15 01:48:05.225415
0,0,0,0.0,0,0,2023-11-15 01:48:06.225416
0,0,0,0.0,0,0,2023-11-15 01:48:07.225417
0,0,0,0.0,0,0,2023-11-15 01:48:08.225418
0,0,0,0.0,0,0,2023-11-15 01:48:09.225419
0,0,0,0.0,0,0,2023-11-15 01:48:10.225419
0,0,0,0.0,0,0,2023-11-15 01:48:11.225419
0,0,0,0.0,0,0,2023-11-15 01:48:12.225419
0,0,0,0.0,0,0,2023-11-15 01:48:13.225419
1,2023-11-15 01:48:14,48899999,0.00137622,67297,1,2023-11-15 01:48:14.225420
0,0,0,0.0,0,0,2023-11-15 01:48:15.225421
0,0,0,0.0,0,0,2023-11-15 01:48:16.225422
0,0,0,0.0,0,0,2023-11-15 01:48:17.225422
0,2023-11-15 01:48:17,48912000,0.00020444,9999,1,2023-11-15 01:48:18.225423
1,2023-11-15 01:48:18,48900000,0.0012386,60567,1,2023-11-15 01:48:18.225423
0,0,0,0.0,0,0,2023-11-15 01:48:19.225430
0,0,0,0.0,0,0,2023-11-15 01:48:20.225431
0,0,0,0.0,0,0,2023-11-15 01:48:21.225432
0,2023-11-15 01:48:21,48912000,0.01,489120,1,2023-11-15 01:48:22.225432
0,0,0,0.0,0,0,2023-11-15 01:48:23.225433
0,2023-11-15 01:48:23,48911999,0.00082922,40558,1,2023-11-15 01:48:24.225434
0,0,0,0.0,0,0,2023-11-15 01:48:25.225435
0,0,0,0.0,0,0,2023-11-15 01:48:26.225435
1,2023-11-15 01:48:26,48900000,0.0028,136920,1,2023-11-15 01:48:27.225436
0,0,0,0.0,0,0,2023-11-15 01:48:28.225437
0,0,0,0.0,0,0,2023-11-15 01:48:29.225438
0,2023-11-15 01:48:29,48911000,0.00040387,19753,1,2023-11-15 01:48:30.225438
0,0,0,0.0,0,0,2023-11-15 01:48:31.225438
0,2023-11-15 01:48:31,48911000,0.04959613,2425796,1,2023-11-15 01:48:32.225439
0,0,0,0.0,0,0,2023-11-15 01:48:33.225440
1,2023-11-15 01:48:34,48911000,0.0073212,40165,2,2023-11-15 01:48:34.225441
0,0,0,0.0,0,0,2023-11-15 01:48:35.225441
0,0,0,0.0,0,0,2023-11-15 01:48:36.225441
1,2023-11-15 01:48:35,48911000,0.0028,136950,1,2023-11-15 01:48:37.225441
1,2023-11-15 01:48:37,48911000,0.03300877,1486894,2,2023-11-15 01:48:38.225441
0,2023-11-15 01:48:38,48912000,0.00408897,199999,1,2023-11-15 01:48:39.225441
1,2023-11-15 01:48:39,48911000,0.1408924,29999,3,2023-11-15 01:48:40.225442
0,0,0,0.0,0,0,2023-11-15 01:48:41.225443
1,2023-11-15 01:48:41,48900000,0.006,35214,3,2023-11-15 01:48:42.225444
1,2023-11-15 01:48:43,48900000,0.04,24999,5,2023-11-15 01:48:43.225445
0,0,0,0.0,0,0,2023-11-15 01:48:44.225445
0,0,0,0.0,0,0,2023-11-15 01:48:45.225446
1,2023-11-15 01:48:46,48892974,0.09345032,48893,8,2023-11-15 01:48:46.225447
0,0,0,0.0,0,0,2023-11-15 01:48:47.225447
0,0,0,0.0,0,0,2023-11-15 01:48:48.225447
0,0,0,0.0,0,0,2023-11-15 01:48:49.225447
1,2023-11-15 01:48:49,48892000,0.00233934,114375,1,2023-11-15 01:48:50.225448
0,0,0,0.0,0,0,2023-11-15 01:48:51.225448
0,0,0,0.0,0,0,2023-11-15 01:48:52.225449
0,0,0,0.0,0,0,2023-11-15 01:48:53.225450
0,0,0,0.0,0,0,2023-11-15 01:48:54.225450
0,0,0,0.0,0,0,2023-11-15 01:48:55.225450
0,0,0,0.0,0,0,2023-11-15 01:48:56.225450
0,2023-11-15 01:48:56,48910999,0.20445298,5311996,2,2023-11-15 01:48:57.225451
0,0,0,0.0,0,0,2023-11-15 01:48:58.225452
0,0,0,0.0,0,0,2023-11-15 01:48:59.225453
1,2023-11-15 01:48:59,48892000,0.0022,107562,1,2023-11-15 01:49:00.225453
0,0,0,0.0,0,0,2023-11-15 01:49:01.225454
0,0,0,0.0,0,0,2023-11-15 01:49:02.225454
0,0,0,0.0,0,0,2023-11-15 01:49:03.225454
1,2023-11-15 01:49:03,48891999,0.0111648399999999,120510,4,2023-11-15 01:49:04.225455
0,0,0,0.0,0,0,2023-11-15 01:49:05.225455
0,0,0,0.0,0,0,2023-11-15 01:49:06.225456
0,0,0,0.0,0,0,2023-11-15 01:49:07.225457
0,0,0,0.0,0,0,2023-11-15 01:49:08.225458
0,2023-11-15 01:49:08,48910000,0.00040877,19992,1,2023-11-15 01:49:09.225459
1,2023-11-15 01:49:09,48892000,0.01384972,437569,3,2023-11-15 01:49:10.225459
0,0,0,0.0,0,0,2023-11-15 01:49:11.225459
0,0,0,0.0,0,0,2023-11-15 01:49:12.225459
0,0,0,0.0,0,0,2023-11-15 01:49:13.225459
0,0,0,0.0,0,0,2023-11-15 01:49:14.225459
0,0,0,0.0,0,0,2023-11-15 01:49:15.225460
1,2023-11-15 01:49:15,48891999,0.00291862,142697,1,2023-11-15 01:49:16.225461
0,0,0,0.0,0,0,2023-11-15 01:49:17.225462
0,0,0,0.0,0,0,2023-11-15 01:49:18.225462
0,0,0,0.0,0,0,2023-11-15 01:49:19.225463
0,0,0,0.0,0,0,2023-11-15 01:49:20.225464
0,0,0,0.0,0,0,2023-11-15 01:49:21.225465
1,2023-11-15 01:49:22,48892000,0.0058,283573,1,2023-11-15 01:49:22.225466
0,0,0,0.0,0,0,2023-11-15 01:49:23.225466
1,2023-11-15 01:49:23,48892000,0.004,195568,1,2023-11-15 01:49:24.225466
1,2023-11-15 01:49:25,48891999,0.0064,312908,1,2023-11-15 01:49:25.225466
1,2023-11-15 01:49:25,48892000,0.03511488,999999,3,2023-11-15 01:49:26.225467
0,0,0,0.0,0,0,2023-11-15 01:49:27.225467
0,0,0,0.0,0,0,2023-11-15 01:49:28.225468
0,0,0,0.0,0,0,2023-11-15 01:49:29.225468
1,2023-11-15 01:49:29,48891000,0.0123,601359,1,2023-11-15 01:49:30.225468
1,2023-11-15 01:49:31,48890978,0.0949,99999,7,2023-11-15 01:49:31.225468
0,0,0,0.0,0,0,2023-11-15 01:49:32.225468
1,2023-11-15 01:49:32,48889988,0.49489759,13887,11,2023-11-15 01:49:33.225469
0,0,0,0.0,0,0,2023-11-15 01:49:34.225469
1,2023-11-15 01:49:34,48889000,0.0021999999999999,1218,2,2023-11-15 01:49:35.225469
0,0,0,0.0,0,0,2023-11-15 01:49:36.225470
1,2023-11-15 01:49:36,48889000,0.0038,185778,1,2023-11-15 01:49:37.225470
0,0,0,0.0,0,0,2023-11-15 01:49:38.225470
1,2023-11-15 01:49:38,48880240,0.0026,1218,4,2023-11-15 01:49:39.225470
0,2023-11-15 01:49:39,48890000,0.20397205,9972193,1,2023-11-15 01:49:40.225470
1,2023-11-15 01:49:39,48880000,0.00321717,157255,1,2023-11-15 01:49:40.225470
1,2023-11-15 01:49:40,48889000,0.01022724,499999,1,2023-11-15 01:49:41.225471
1,2023-11-15 01:49:41,48880000,0.0146,713648,1,2023-11-15 01:49:42.225472
0,0,0,0.0,0,0,2023-11-15 01:49:43.225473
1,2023-11-15 01:49:43,48879999,0.06466246,268840,2,2023-11-15 01:49:44.225473
0,0,0,0.0,0,0,2023-11-15 01:49:45.225473
0,2023-11-15 01:49:45,48885000,0.00061359,29995,1,2023-11-15 01:49:46.225474
0,2023-11-15 01:49:46,48885000,0.01035463,506186,1,2023-11-15 01:49:47.225475
1,2023-11-15 01:49:47,48880000,0.0268947999999999,46036,4,2023-11-15 01:49:47.225475
0,0,0,0.0,0,0,2023-11-15 01:49:48.225476
0,2023-11-15 01:49:48,48875000,0.00409165,199979,1,2023-11-15 01:49:49.225477
0,0,0,0.0,0,0,2023-11-15 01:49:50.225478
0,0,0,0.0,0,0,2023-11-15 01:49:51.225478
0,0,0,0.0,0,0,2023-11-15 01:49:52.225478
0,2023-11-15 01:49:53,48873999,0.0122701,599688,1,2023-11-15 01:49:53.225479
0,0,0,0.0,0,0,2023-11-15 01:49:54.225479
0,0,0,0.0,0,0,2023-11-15 01:49:55.225480
0,2023-11-15 01:49:55,48876271,0.09336451,2131113,3,2023-11-15 01:49:56.225480
0,0,0,0.0,0,0,2023-11-15 01:49:57.225481
0,0,0,0.0,0,0,2023-11-15 01:49:58.225482
0,0,0,0.0,0,0,2023-11-15 01:49:59.225482
0,2023-11-15 01:49:59,48878000,0.02044889,999500,1,2023-11-15 01:50:00.225483
1,2023-11-15 01:50:00,48875000,0.00520941,254609,1,2023-11-15 01:50:00.225483
1,2023-11-15 01:50:00,48875000,0.0045,219937,1,2023-11-15 01:50:01.225483
0,0,0,0.0,0,0,2023-11-15 01:50:02.225483
0,0,0,0.0,0,0,2023-11-15 01:50:03.225483
1,2023-11-15 01:50:03,48863261,1.6500223,99999,33,2023-11-15 01:50:04.225484
0,0,0,0.0,0,0,2023-11-15 01:50:05.225484
0,0,0,0.0,0,0,2023-11-15 01:50:06.225485
0,2023-11-15 01:50:05,48860000,0.0004175,20399,1,2023-11-15 01:50:07.225485
0,0,0,0.0,0,0,2023-11-15 01:50:08.225486
0,0,0,0.0,0,0,2023-11-15 01:50:09.225487
0,0,0,0.0,0,0,2023-11-15 01:50:10.225488
0,0,0,0.0,0,0,2023-11-15 01:50:11.225489
1,2023-11-15 01:50:11,48859000,0.00245606,20000,2,2023-11-15 01:50:12.225490
0,0,0,0.0,0,0,2023-11-15 01:50:13.225491
1,2023-11-15 01:50:13,48858000,0.00021859,10679,1,2023-11-15 01:50:14.225491
0,0,0,0.0,0,0,2023-11-15 01:50:15.225492
0,0,0,0.0,0,0,2023-11-15 01:50:16.225493
1,2023-11-15 01:50:16,48858000,0.0002148599999999,9320,2,2023-11-15 01:50:17.225493
0,0,0,0.0,0,0,2023-11-15 01:50:18.225493
0,0,0,0.0,0,0,2023-11-15 01:50:19.225494
1,2023-11-15 01:50:19,48858000,0.03063962,1496990,1,2023-11-15 01:50:20.225494
0,0,0,0.0,0,0,2023-11-15 01:50:21.225495
0,0,0,0.0,0,0,2023-11-15 01:50:22.225495
0,0,0,0.0,0,0,2023-11-15 01:50:23.225495
1,2023-11-15 01:50:23,48858000,0.00214354,104729,1,2023-11-15 01:50:24.225496
0,0,0,0.0,0,0,2023-11-15 01:50:25.225497
1,2023-11-15 01:50:25,48858000,0.16323145,71682,6,2023-11-15 01:50:26.225497
1,2023-11-15 01:50:26,48857000,0.00363195,177446,1,2023-11-15 01:50:27.225497
1,2023-11-15 01:50:27,48857000,0.0110999999999999,20000,6,2023-11-15 01:50:28.225497
0,0,0,0.0,0,0,2023-11-15 01:50:29.225498
0,0,0,0.0,0,0,2023-11-15 01:50:30.225502
0,0,0,0.0,0,0,2023-11-15 01:50:31.225503
1,2023-11-15 01:50:31,48857000,0.00195523,95526,1,2023-11-15 01:50:32.225507
0,0,0,0.0,0,0,2023-11-15 01:50:33.225507
0,0,0,0.0,0,0,2023-11-15 01:50:34.225514
0,0,0,0.0,0,0,2023-11-15 01:50:35.225514
1,2023-11-15 01:50:35,48856000,0.1064188099999999,19999,5,2023-11-15 01:50:36.225514
0,2023-11-15 01:50:36,48857000,0.00074616,36455,1,2023-11-15 01:50:37.225514
0,0,0,0.0,0,0,2023-11-15 01:50:38.225514
1,2023-11-15 01:50:38,48856000,0.0068931,336769,1,2023-11-15 01:50:39.225515
1,2023-11-15 01:50:39,48855999,0.01062352,147717,2,2023-11-15 01:50:40.225516
0,0,0,0.0,0,0,2023-11-15 01:50:41.225517
1,2023-11-15 01:50:42,48856000,0.0067,327335,1,2023-11-15 01:50:42.225517
1,2023-11-15 01:50:43,48856000,0.0069,337106,1,2023-11-15 01:50:43.225518
0,0,0,0.0,0,0,2023-11-15 01:50:44.225519
0,0,0,0.0,0,0,2023-11-15 01:50:45.225520
1,2023-11-15 01:50:45,48856000,0.15543335,7593851,1,2023-11-15 01:50:46.225521
1,2023-11-15 01:50:46,48855999,0.02171891,1061099,1,2023-11-15 01:50:47.225522
0,0,0,0.0,0,0,2023-11-15 01:50:48.225524
0,0,0,0.0,0,0,2023-11-15 01:50:49.225525
1,2023-11-15 01:50:49,48856000,0.00048276,23585,1,2023-11-15 01:50:50.225525
0,0,0,0.0,0,0,2023-11-15 01:50:51.225526
1,2023-11-15 01:50:52,48856000,0.00506946,247673,1,2023-11-15 01:50:52.225526
1,2023-11-15 01:50:53,48856000,0.0008631,42167,1,2023-11-15 01:50:53.225527
1,2023-11-15 01:50:53,48856000,0.01163381,568381,1,2023-11-15 01:50:54.225527
1,2023-11-15 01:50:54,48856000,0.0999999999999999,299999,7,2023-11-15 01:50:55.225527
0,0,0,0.0,0,0,2023-11-15 01:50:56.225527
0,0,0,0.0,0,0,2023-11-15 01:50:57.225528
0,0,0,0.0,0,0,2023-11-15 01:50:58.225529
1,2023-11-15 01:50:58,48856000,0.00064943,31728,1,2023-11-15 01:50:59.225530
0,0,0,0.0,0,0,2023-11-15 01:51:00.225530
0,0,0,0.0,0,0,2023-11-15 01:51:01.225530
0,0,0,0.0,0,0,2023-11-15 01:51:02.225531
1,2023-11-15 01:51:01,48856000,0.03334594,163801,4,2023-11-15 01:51:03.225531
1,2023-11-15 01:51:03,48855356,0.0139899099999999,439694,3,2023-11-15 01:51:04.225531
0,0,0,0.0,0,0,2023-11-15 01:51:05.225532
0,2023-11-15 01:51:06,48856000,0.00409366,199999,1,2023-11-15 01:51:06.225533
1,2023-11-15 01:51:05,48854999,0.0243,142479,6,2023-11-15 01:51:06.225533
1,2023-11-15 01:51:06,48855000,0.00363403,119521,3,2023-11-15 01:51:07.225533
0,0,0,0.0,0,0,2023-11-15 01:51:08.225534
0,0,0,0.0,0,0,2023-11-15 01:51:09.225535
0,0,0,0.0,0,0,2023-11-15 01:51:10.225535
1,2023-11-15 01:51:11,48855000,0.00278686,103609,3,2023-11-15 01:51:11.225535
0,0,0,0.0,0,0,2023-11-15 01:51:12.225535
0,0,0,0.0,0,0,2023-11-15 01:51:13.225535
0,0,0,0.0,0,0,2023-11-15 01:51:14.225535
0,0,0,0.0,0,0,2023-11-15 01:51:15.225535
0,0,0,0.0,0,0,2023-11-15 01:51:16.225535
0,0,0,0.0,0,0,2023-11-15 01:51:17.225536
0,0,0,0.0,0,0,2023-11-15 01:51:18.225537
0,2023-11-15 01:51:19,48856000,0.07000001,732840,2,2023-11-15 01:51:19.225537
0,2023-11-15 01:51:20,48855999,0.00146722,71682,1,2023-11-15 01:51:20.225537
0,0,0,0.0,0,0,2023-11-15 01:51:21.225538
0,0,0,0.0,0,0,2023-11-15 01:51:22.225538
0,0,0,0.0,0,0,2023-11-15 01:51:23.225539
0,0,0,0.0,0,0,2023-11-15 01:51:24.225540
0,2023-11-15 01:51:24,48856000,0.41618499,1064610,2,2023-11-15 01:51:25.225541
0,0,0,0.0,0,0,2023-11-15 01:51:26.225541
0,0,0,0.0,0,0,2023-11-15 01:51:27.225542
0,0,0,0.0,0,0,2023-11-15 01:51:28.225542
0,2023-11-15 01:51:28,48856000,0.00351405,71682,2,2023-11-15 01:51:29.225542
1,2023-11-15 01:51:28,48855000,0.0101229699999999,96389,2,2023-11-15 01:51:29.225542
0,0,0,0.0,0,0,2023-11-15 01:51:30.225543
0,0,0,0.0,0,0,2023-11-15 01:51:31.225544
0,0,0,0.0,0,0,2023-11-15 01:51:32.225544
0,0,0,0.0,0,0,2023-11-15 01:51:33.225544
1,2023-11-15 01:51:33,48855000,0.02046874,1000000,1,2023-11-15 01:51:34.225545
0,0,0,0.0,0,0,2023-11-15 01:51:35.225546
0,0,0,0.0,0,0,2023-11-15 01:51:36.225546
1,2023-11-15 01:51:36,48855000,0.23934508,309736,2,2023-11-15 01:51:37.225546
0,0,0,0.0,0,0,2023-11-15 01:51:38.225546
0,0,0,0.0,0,0,2023-11-15 01:51:39.225546
0,0,0,0.0,0,0,2023-11-15 01:51:40.225547
1,2023-11-15 01:51:41,48855000,0.02056625,1004764,1,2023-11-15 01:51:41.225547
0,0,0,0.0,0,0,2023-11-15 01:51:42.225547
0,0,0,0.0,0,0,2023-11-15 01:51:43.225548
1,2023-11-15 01:51:44,48855000,0.09869594,471994,7,2023-11-15 01:51:44.225549
0,0,0,0.0,0,0,2023-11-15 01:51:45.225551
1,2023-11-15 01:51:45,48855000,0.0065,317557,1,2023-11-15 01:51:46.225552
0,0,0,0.0,0,0,2023-11-15 01:51:47.225552
1,2023-11-15 01:51:47,48855000,0.0207,8767,3,2023-11-15 01:51:48.225553
0,0,0,0.0,0,0,2023-11-15 01:51:49.225554
0,0,0,0.0,0,0,2023-11-15 01:51:50.225555
0,2023-11-15 01:51:51,48856000,0.01023415,499999,1,2023-11-15 01:51:51.225555
1,2023-11-15 01:51:50,48854999,0.00998212,228744,2,2023-11-15 01:51:51.225555
1,2023-11-15 01:51:52,48855000,0.00986584,481995,1,2023-11-15 01:51:52.225555
0,0,0,0.0,0,0,2023-11-15 01:51:53.225555
1,2023-11-15 01:51:53,48855000,0.0324,1582902,1,2023-11-15 01:51:54.225555
0,0,0,0.0,0,0,2023-11-15 01:51:55.225555
1,2023-11-15 01:51:55,48855000,0.0405,1294657,2,2023-11-15 01:51:56.225556
1,2023-11-15 01:51:57,48855000,0.13105811,283858,4,2023-11-15 01:51:57.225557
1,2023-11-15 01:51:57,48855000,0.00603675,278473,2,2023-11-15 01:51:58.225557
1,2023-11-15 01:51:58,48855000,0.00577081,281932,1,2023-11-15 01:51:59.225558
1,2023-11-15 01:51:59,48855000,0.039,552061,3,2023-11-15 01:52:00.225558
1,2023-11-15 01:52:00,48855000,0.0264,1289772,1,2023-11-15 01:52:01.225558
1,2023-11-15 01:52:02,48854999,0.11777674,1240917,6,2023-11-15 01:52:02.225559
1,2023-11-15 01:52:03,48855000,0.1027,400611,6,2023-11-15 01:52:03.225559
1,2023-11-15 01:52:03,48855000,0.00956775,186326,2,2023-11-15 01:52:04.225560
0,2023-11-15 01:52:04,48856000,0.01022394,499500,1,2023-11-15 01:52:05.225560
1,2023-11-15 01:52:04,48855000,0.03355155,1338627,4,2023-11-15 01:52:05.225560
1,2023-11-15 01:52:05,48855000,0.0054903,268228,1,2023-11-15 01:52:06.225560
0,0,0,0.0,0,0,2023-11-15 01:52:07.225562
1,2023-11-15 01:52:07,48855000,0.005,244275,1,2023-11-15 01:52:08.225563
0,0,0,0.0,0,0,2023-11-15 01:52:09.225564
0,0,0,0.0,0,0,2023-11-15 01:52:10.225565
